season,year,month,holiday,weekday,weather,temperature,humidity,windspeed
1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.5,0.40614523428408256,0.7715307313250088,0.3862475748136436
0.6666666666666667,1.0,0.6363636363636364,0.0,1.0,0.5,0.8016965289962517,0.656101121482717,0.4320721487019529
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.0,0.6877777561191469,0.5035892327324244,0.20618900189172432
1.0,0.0,0.8181818181818182,0.0,1.0,0.0,0.4599402103649375,0.5071777477618431,0.13254307962611864
0.3333333333333333,1.0,0.4545454545454545,0.0,0.16666666666666666,0.0,0.6814489354037523,0.30322951998587555,0.6382827311993448
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.5938998269194112,0.5107662627912617,0.08509417039414607
0.6666666666666667,0.0,0.5454545454545454,0.0,0.0,0.0,0.9757390986696061,0.394736653236051,0.33388565647676083
1.0,0.0,0.9999999999999999,0.0,0.16666666666666666,0.0,0.27535002808730635,0.5191389860579013,0.343689041368442
0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.27296532844174565,0.5820155109973632,0.29683017747679563
0.3333333333333333,0.0,0.36363636363636365,0.0,0.5,0.0,0.7616135758773708,0.6034690892492396,0.29457210922523525
1.0,0.0,0.9090909090909091,0.0,0.16666666666666666,0.0,0.4251316964302667,0.6931819649847057,0.039268280615247286
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17823005826313,0.3412520119967114
1.0,1.0,0.8181818181818182,0.0,0.8333333333333333,0.0,0.47892667251112164,0.37799120670277175,0.507375303575959
0.0,1.0,0.09090909090909091,0.0,0.5,0.5,0.3610182110550321,0.7592580099243971,0.3600613520828443
0.0,0.0,0.09090909090909091,0.0,1.0,0.5,0.22049940471112356,0.9377995512920805,0.3125892831764967
0.3333333333333333,1.0,0.1818181818181818,0.0,0.5,0.0,0.5379960877761867,0.29485679671923604,0.6562788509011745
1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.34391140866132025,0.717703005883729,0.10962447640713444
0.3333333333333333,1.0,0.36363636363636365,0.0,0.6666666666666666,0.0,0.7542303736307914,0.6327757737914959,0.343689041368442
0.0,0.0,0.1818181818181818,0.0,1.0,0.0,0.5232284175188846,0.14832624481997847,0.8575995839680313
0.3333333333333333,1.0,0.1818181818181818,0.0,0.3333333333333333,0.0,0.33441817758822817,0.020335396968709563,0.38131298510306577
0.6666666666666667,0.0,0.6363636363636364,0.0,1.0,0.0,0.8080253497116463,0.5717710182913787,0.16359888707237505
1.0,0.0,0.9090909090909091,0.0,0.16666666666666666,0.0,0.562439259143184,0.6706360427578741,0.2626986073666713
0.3333333333333333,0.0,0.2727272727272727,0.0,0.5,0.0,0.6782845250460549,0.4856466575853312,0.5253582643718938
0.0,1.0,0.09090909090909091,0.0,0.8333333333333333,0.0,0.35973346044980703,0.5149519067215756,0.4304062312156619
0.3333333333333333,0.0,0.2727272727272727,0.0,0.3333333333333333,0.5,0.5612013418112528,0.6650724090562636,0.6120859813438295
0.3333333333333333,1.0,0.36363636363636365,0.0,0.8333333333333333,0.0,0.7194218596961204,0.6596896365121356,0.31748176438821085
1.0,1.0,0.8181818181818182,0.0,0.5,0.5,0.7573947839884887,0.7434211753965667,0.06379858662823565
0.6666666666666667,0.0,0.6363636363636364,0.0,0.8333333333333333,0.5,0.7922032979231597,0.6417470613650424,0.25529277512903614
1.0,1.0,0.9999999999999999,0.0,0.0,0.5,0.4114196734682925,0.9037086585126035,0.304420234396959
1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.0,0.5506537292069761,0.49521507405977305,0.2438339998757799
0.3333333333333333,1.0,0.2727272727272727,0.0,0.8333333333333333,0.0,0.4852554932265164,0.1901912965591882,0.29783025432480603
1.0,0.0,0.9090909090909091,0.0,0.16666666666666666,0.0,0.5960098557459238,0.4467701211626214,0.6955581849973734
1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.20467735292263678,0.3074165993222012,0.06378779632540182
0.0,1.0,0.9999999999999999,0.0,0.8333333333333333,0.5,0.33863823524125336,0.40311081190870246,0.8739587357765387
0.6666666666666667,0.0,0.7272727272727273,0.0,0.8333333333333333,0.5,0.5190096256300025,0.451555764805854,0.32075833195603454
0.3333333333333333,1.0,0.36363636363636365,0.0,0.0,0.0,0.7109830101542132,0.3654314040998067,0.5581028858006984
0.3333333333333333,0.0,0.4545454545454545,0.0,0.5,0.0,0.7183674781649356,0.2811013009084684,0.33057224397243157
0.6666666666666667,0.0,0.5454545454545454,0.0,0.8333333333333333,0.5,0.8227930199689484,0.6919862717769032,0.48115486768983307
1.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.4831454644000037,0.26196159714756106,0.6300926281703753
0.0,0.0,0.09090909090909091,0.0,0.8333333333333333,0.5,0.1926158864032375,0.4440916535446633,0.2251088767873742
0.3333333333333333,1.0,0.4545454545454545,0.0,1.0,0.0,0.7246962988803304,0.3277519962909109,0.327295676404608
0.6666666666666667,1.0,0.6363636363636364,0.0,0.6666666666666666,0.0,0.8354506613997378,0.3492830864674228,0.26184064670232554
0.0,1.0,0.9999999999999999,0.0,0.8333333333333333,0.5,0.2458146875727023,0.45095720049894705,0.29783025432480603
1.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.0,0.32070615462625407,0.3570572454271552,0.4680722834491492
0.0,1.0,0.1818181818181818,0.0,0.6666666666666666,0.0,0.6308183696805946,0.4360045760743654,0.28312386109669474
1.0,1.0,0.8181818181818182,0.0,0.0,0.5,0.4515013608230303,0.6208131000894257,0.2601720974348556
0.3333333333333333,0.0,0.4545454545454545,0.0,0.0,0.5,0.745791524088884,0.5406700762344132,0.2536715979227878
0.0,1.0,0.0,0.0,0.8333333333333333,0.5,0.4631046207226349,0.6680623597787751,0.7904891639041737
0.6666666666666667,1.0,0.5454545454545454,0.0,0.5,0.0,0.8417794821151324,0.25000035885150296,0.32238214094346196
1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.0,0.4420081297499382,0.6118418125158791,0.24873700821220998
0.6666666666666667,0.0,0.5454545454545454,0.0,0.5,0.0,0.897683221258357,0.6190188425747165,0.18820604109578945
0.6666666666666667,0.0,0.6363636363636364,0.0,0.5,0.0,0.7774356276658575,0.47248829067545894,0.5547894732963691
0.3333333333333333,1.0,0.4545454545454545,0.0,0.8333333333333333,0.0,0.746847171384212,0.2757185283643405,0.35023428116055233
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.13400594352211026,0.2793070433937591,0.6808307375198305
0.3333333333333333,0.0,0.4545454545454545,0.0,1.0,0.0,0.8428338636463172,0.5436600269569248,0.29619591821266267
0.6666666666666667,1.0,0.5454545454545454,0.0,0.3333333333333333,0.5,0.8375594244621072,0.5622011664109251,0.2880031834025141
0.3333333333333333,1.0,0.36363636363636365,0.0,0.6666666666666666,0.0,0.6761744962195423,0.350478779675225,0.4925925886936575
0.3333333333333333,1.0,0.2727272727272727,0.0,0.5,0.5,0.51162515761928,0.42105338705579554,0.33057224397243157
0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.23632145649961028,0.3439003139232948,0.23890993728991808
0.3333333333333333,1.0,0.36363636363636365,0.0,0.5,0.0,0.7310251195957251,0.6058619110708559,0.21108937844697537
0.3333333333333333,0.0,0.4545454545454545,0.0,0.6666666666666666,0.5,0.9483137869815145,0.4198562584419815,0.28312386109669474
0.0,0.0,0.9999999999999999,0.0,0.8333333333333333,0.0,0.3196517730950693,0.517943292850099,0.24221019088835252
0.0,1.0,0.09090909090909091,0.0,0.3333333333333333,0.5,0.32914500416816134,0.3343304620428411,0.2602168377148981
0.6666666666666667,0.0,0.6363636363636364,0.0,0.6666666666666666,0.0,0.8259574303266457,0.5436600269569248,0.5024170278347705
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.3460214374878329,0.28409125163098004,0.4353408209262396
0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.0,0.40403520545756993,0.29306253920452663,0.36820934661295024
1.0,1.0,0.9090909090909091,0.0,0.5,0.0,0.37239110188059643,0.48504809327842424,0.1603854822528468
0.0,0.0,0.1818181818181818,0.0,0.3333333333333333,0.0,0.2953908717646752,0.2081338717062815,0.20618900189172432
1.0,1.0,0.9090909090909091,0.0,1.0,0.0,0.27745879114967587,0.18480852401506032,0.880506607349828
0.3333333333333333,1.0,0.36363636363636365,0.0,0.3333333333333333,0.5,0.6993810160187516,0.744616868604369,0.2765680941798685
0.0,1.0,0.1818181818181818,0.0,0.0,0.0,0.383031115267318,0.28869459871071834,0.4744648799328791
1.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.32914500416816134,0.49940215339609884,0.3534818991354072
1.0,1.0,0.8181818181818182,0.0,0.3333333333333333,0.5,0.3278982264872286,0.788930722999654,0.44925767980065834
0.0,1.0,0.09090909090909091,0.0,0.5,0.5,0.2500347452257275,0.6417470613650424,0.24058901368210403
0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.418802875714872,0.20215397026125825,0.5777096555840607
0.6666666666666667,1.0,0.5454545454545454,0.0,0.5,0.0,0.9293273248353305,0.4324160610449468,0.2503818714490693
1.0,1.0,0.8181818181818182,0.0,0.6666666666666666,0.0,0.4757622621534243,0.26913862720639836,0.3665855376255228
0.0,0.0,0.0,0.0,0.0,0.0,0.218390641648754,0.29844531174865463,0.3845790255461735
0.0,1.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.28287119862548143,0.49713995352155327,0.29343254797473906
0.6666666666666667,0.0,0.7272727272727273,0.0,1.0,0.0,0.7721624542457907,0.6327757737914959,0.37639944964191985
0.3333333333333333,1.0,0.36363636363636365,0.0,1.0,0.0,0.6392572192225019,0.2936611035114337,0.2127237145591188
0.0,0.0,0.0,0.0,0.8333333333333333,0.5,0.17390536084024466,0.31989889000053107,0.33271451385211703
0.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.0,0.2394858668573076,0.42823041711463283,0.20293085679215353
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.41164877677818984,0.3610878655081984,0.6008351168037124
0.0,1.0,0.1818181818181818,0.0,1.0,0.0,0.2890620510492805,0.1070583219816641,0.48278920380197643
0.0,1.0,0.1818181818181818,0.0,0.16666666666666666,0.0,0.5158452152723051,0.306220906114399,0.43531976667680783
0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3158911878259818,0.5320892190960674,0.3822604263274967
0.3333333333333333,1.0,0.36363636363636365,0.0,0.16666666666666666,0.5,0.6055030868190158,0.5574169581737041,0.4958717880426602
0.3333333333333333,0.0,0.2727272727272727,1.0,0.8333333333333333,0.0,0.4905299324107263,0.5675839389550531,0.4844340670388356
1.0,1.0,0.9090909090909091,0.0,0.5,0.0,0.29117207987579313,0.3965309107507603,0.41403392050125953
0.3333333333333333,1.0,0.36363636363636365,0.0,0.6666666666666666,0.0,0.7858744772077649,0.3116036786585269,0.4025961994974351
0.0,1.0,0.09090909090909091,0.0,0.3333333333333333,0.0,0.3734467491759243,0.3163878868957479,0.2765338810245419
0.3333333333333333,0.0,0.2727272727272727,0.0,0.8333333333333333,0.5,0.3048841028377673,0.589115029131565,0.569527447898628
0.0,1.0,0.09090909090909091,0.0,0.3333333333333333,0.0,0.2894746901599243,0.4571983458381119,0.4300667314435741
0.0,1.0,0.0,0.0,0.5,0.5,0.272185617729609,0.8205742485290677,0.23400956073466697
1.0,0.0,0.9090909090909091,0.0,0.5,0.0,0.43146051714566136,0.6925834006777987,0.052350338499695254
0.6666666666666667,0.0,0.6363636363636364,0.0,0.0,0.0,0.8649847361501988,0.684809241718066,0.41893429705651064
1.0,1.0,0.9090909090909091,1.0,0.6666666666666666,0.0,0.35551466856092495,0.4372017046881794,0.027808979005755186
1.0,0.0,0.8181818181818182,0.0,0.3333333333333333,0.5,0.6424216295801993,0.7649522655730785,0.2651198460513281
0.6666666666666667,0.0,0.5454545454545454,0.0,0.16666666666666666,0.0,0.8660391176813834,0.6907891431630893,0.12765217748311183
0.0,0.0,0.9999999999999999,0.0,1.0,0.0,0.44411815857645076,0.48803804400093576,0.46806175632443336
0.6666666666666667,0.0,0.5454545454545454,0.0,0.0,0.0,0.8713135568655934,0.4342103185596561,0.3715201273361005
0.3333333333333333,1.0,0.2727272727272727,0.0,0.6666666666666666,0.0,0.4757622621534243,0.14114921476114128,0.46641689308757417
0.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.5,0.46099459189612235,0.6913877074699963,0.013082057884447953
0.6666666666666667,0.0,0.5454545454545454,0.0,0.6666666666666666,0.0,0.7869288587389497,0.28767976666039874,0.5220474836487435
0.6666666666666667,1.0,0.6363636363636364,0.0,0.5,0.0,0.8196286096112511,0.49342081654506376,0.3354647251841457
0.3333333333333333,0.0,0.36363636363636365,0.0,0.8333333333333333,0.5,0.5738589832420422,0.8433010319133818,0.36166147503966095
0.6666666666666667,0.0,0.6363636363636364,0.0,0.16666666666666666,0.0,0.8006421474650669,0.27870847908685203,0.6170100439296914
0.6666666666666667,0.0,0.4545454545454545,0.0,0.6666666666666666,0.5,0.8470526555351994,0.6136360700305883,0.5171444753123134
0.6666666666666667,0.0,0.4545454545454545,0.0,0.3333333333333333,0.0,0.8670947649767113,0.5143547778206804,0.26838588649443584
1.0,1.0,0.9999999999999999,0.0,0.8333333333333333,0.5,0.33125376723053085,0.70095755935045,0.2323752246225236
0.6666666666666667,1.0,0.6363636363636364,0.0,0.8333333333333333,0.0,0.8924100478382901,0.44736868546952846,0.33220658008457493
0.6666666666666667,0.0,0.5454545454545454,0.0,0.3333333333333333,0.0,0.9019032789113821,0.3803825931183764,0.4156998379875506
0.3333333333333333,0.0,0.2727272727272727,0.0,0.6666666666666666,0.0,0.47892667251112164,0.46949833995294743,0.31583426937017267
0.6666666666666667,1.0,0.7272727272727273,0.0,0.5,0.0,0.6244895489651999,0.37440269167335327,0.45495811783431783
1.0,0.0,0.9090909090909091,0.0,1.0,0.0,0.3766111595336216,0.39772803936457435,0.44676538302416924
0.6666666666666667,1.0,0.7272727272727273,0.0,0.8333333333333333,0.0,0.7268050619427,0.5693781964697624,0.16200929124027422
0.3333333333333333,0.0,0.1818181818181818,0.0,0.6666666666666666,1.0,0.26480114971888646,0.922248362560592,0.4614612491275646
0.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.16565004709908376,0.3540672947046436,0.4975482326536671
0.6666666666666667,0.0,0.4545454545454545,0.0,0.5,0.0,0.8470526555351994,0.3187807087173642,0.5777201827087767
0.0,0.0,0.0,0.0,1.0,0.5,0.3607891077451349,0.7607651862367528,0.3109233656902056
0.0,0.0,0.09090909090909091,0.0,0.5,0.0,0.32799822185453187,0.21193052060740636,0.5513234174836592
0.6666666666666667,0.0,0.4545454545454545,0.0,0.3333333333333333,0.5,0.7869288587389497,0.7099288469239966,0.33876497878258016
0.6666666666666667,1.0,0.6363636363636364,0.0,0.16666666666666666,0.5,0.8776423775809881,0.5430628980560296,0.229096025273521
1.0,0.0,0.9999999999999999,0.0,1.0,0.5,0.252143508288097,0.4090907133537256,0.5286269365961805
0.3333333333333333,0.0,0.2727272727272727,0.0,0.16666666666666666,0.0,0.5738589832420422,0.3827754149399928,0.319137154749786
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.5,0.584406595846319,0.928229699411627,0.243823472751064
0.0,1.0,0.09090909090909091,0.0,0.6666666666666666,0.0,0.5000231634838184,0.4001194257801791,0.39110584287003103
0.6666666666666667,0.0,0.6363636363636364,0.0,0.8333333333333333,0.0,0.8217373726736205,0.19976114843964188,0.21927158613240808
0.6666666666666667,1.0,0.5454545454545454,0.0,0.3333333333333333,0.0,0.9135052730468437,0.31040655004471285,0.2208927633386565
0.3333333333333333,0.0,0.2727272727272727,0.0,0.5,0.5,0.4472825689341481,0.7799048899976602,0.5482337063795428
0.3333333333333333,0.0,0.2727272727272727,0.0,0.3333333333333333,0.5,0.5654201337001349,0.5598083445893087,0.30440970727224304
0.6666666666666667,0.0,0.6363636363636364,0.0,0.3333333333333333,0.0,0.916669683404541,0.30921085683691063,0.43041675834037774
0.3333333333333333,1.0,0.2727272727272727,0.0,0.6666666666666666,0.5,0.5559269026270429,0.690192014262194,0.35350295338483906
0.0,1.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.20678738174914935,0.19437837589551388,0.3289168536108563
0.6666666666666667,0.0,0.7272727272727273,0.0,0.0,0.0,0.8227930199689484,0.6692580529865775,0.43204056732780527
0.6666666666666667,1.0,0.6363636363636364,0.0,0.3333333333333333,0.0,0.8470526555351994,0.49401938085197084,0.39113742424417886
0.6666666666666667,1.0,0.4545454545454545,0.0,0.3333333333333333,0.0,0.7236406515850026,0.13995208614732724,0.8035822752695734
0.3333333333333333,0.0,0.36363636363636365,0.0,0.8333333333333333,0.0,0.5316672670607919,0.45095720049894705,0.4893581296246975
0.0,1.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.3892688009644111,0.30861229253000355,0.5940688073925682
0.3333333333333333,1.0,0.4545454545454545,0.0,0.0,0.0,0.8449438924728297,0.3767940780889577,0.24058901368210403
0.0,1.0,0.0,0.0,1.0,0.5,0.14455355612638704,0.7972489008378465,0.47460962789772265
0.6666666666666667,1.0,0.6363636363636364,0.0,0.3333333333333333,0.0,0.8449438924728297,0.589713593438472,0.3338514433214341
0.6666666666666667,0.0,0.6363636363636364,0.0,1.0,0.5,0.7932576794543443,0.6513154778394841,0.4451652600673526
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.17197886781447852,0.5909092866462743,0.18825867671936894
0.6666666666666667,1.0,0.4545454545454545,0.0,0.8333333333333333,0.0,0.9092864811579616,0.42763185280772587,0.3698647369745254
0.3333333333333333,1.0,0.36363636363636365,0.0,0.3333333333333333,0.0,0.8396694532886199,0.5867222073099486,0.6660927629175716
1.0,0.0,0.9090909090909091,1.0,0.6666666666666666,0.0,0.3977063847421753,0.39234526682044635,0.3289721210156149
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.17830768852987317,0.45158160211406595,0.31052859851335946
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.5,0.6371471903959893,0.8486838044575098,0.2912718556268008
1.0,0.0,0.9999999999999999,0.0,0.16666666666666666,0.5,0.413528436530662,0.7912675639868114,0.052383235764432434
0.6666666666666667,0.0,0.5454545454545454,0.0,0.5,0.0,0.8365050429309224,0.6710523105012869,0.28312386109669474
0.3333333333333333,1.0,0.2727272727272727,0.0,0.3333333333333333,0.0,0.5158452152723051,0.17344585002590907,0.1521927474426982
1.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.45888582883375284,0.6680623597787751,0.15055972722114438
1.0,1.0,0.8181818181818182,0.0,1.0,0.5,0.5960098557459238,0.6375599820287166,0.508954372283344
0.0,1.0,0.09090909090909091,0.0,0.0,0.5,0.2616367393611891,0.5915078509531813,0.3518475630232639
0.6666666666666667,1.0,0.5454545454545454,0.0,0.3333333333333333,0.0,0.8280661933890152,0.6148331986444024,0.32402700418032115
1.0,1.0,0.8181818181818182,0.0,0.8333333333333333,0.5,0.638201571927174,0.7739235531466251,0.2438339998757799
0.6666666666666667,0.0,0.6363636363636364,0.0,0.0,0.5,0.7816556853188827,0.7775120681760439,0.4745859418671119
0.6666666666666667,1.0,0.6363636363636364,0.0,0.3333333333333333,0.0,0.746847171384212,0.5711724539844716,0.0801814244673538
1.0,1.0,0.8181818181818182,0.0,0.0,0.5,0.5295572382342792,0.6010762674276231,0.9361345661298183
0.3333333333333333,1.0,0.36363636363636365,0.0,0.0,0.5,0.6371471903959893,0.6662681022640657,0.2831133339719789
0.3333333333333333,1.0,0.36363636363636365,0.0,1.0,0.5,0.712038657449541,0.690192014262194,0.2913060687821274
1.0,1.0,0.9090909090909091,0.0,0.5,0.0,0.3006653109488852,0.3307419470134224,0.4434993425810615
0.3333333333333333,1.0,0.2727272727272727,0.0,0.0,0.0,0.5580369314535555,0.0,0.5008063777532379
0.3333333333333333,1.0,0.2727272727272727,0.0,0.16666666666666666,0.5,0.33230941452585866,0.7045460743798686,0.6873996633425515
0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.11501948137592614,0.23744055624853766,0.8510306581453102
1.0,1.0,0.9999999999999999,0.0,0.8333333333333333,0.0,0.28167884880270105,0.5269145804236456,0.2340306149840988
0.3333333333333333,0.0,0.2727272727272727,0.0,1.0,0.5,0.5074063657303979,0.8785890533066729,0.495882315167376
0.0,1.0,0.1818181818181818,0.0,1.0,0.5,0.44939259776066076,0.49581363836668013,0.3125892831764967
1.0,1.0,0.8181818181818182,0.0,0.8333333333333333,0.0,0.7035998079076337,0.5047849259402267,0.16855453103238457
0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.14982799531059698,0.2601673396328519,0.8183202498718323
0.0,0.0,0.1818181818181818,0.0,0.16666666666666666,0.0,0.2564547009594239,0.39541272946759354,0.7870283716538218
1.0,0.0,0.8181818181818182,0.0,0.5,0.5,0.5379960877761867,0.6381585463356236,0.279857820653587
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.0,0.5833522143151343,0.3809811574252835,0.31093389281492156
0.6666666666666667,0.0,0.7272727272727273,0.0,1.0,0.5,0.5474893188492786,0.6351671602071003,0.38784769777046024
1.0,1.0,0.9090909090909091,0.0,0.16666666666666666,0.0,0.32176053615743877,0.372608434158644,0.011437194647588703
1.0,1.0,0.7272727272727273,0.0,0.6666666666666666,0.5,0.7479015529153966,0.5956934948834952,0.24222334979424734
1.0,0.0,0.9999999999999999,0.0,0.3333333333333333,1.0,0.5105707760880952,0.9671048004283249,0.5007721645979113
0.6666666666666667,1.0,0.7272727272727273,0.0,0.3333333333333333,0.0,0.8438882451775019,0.6877991924405777,0.5106097626449191
0.3333333333333333,0.0,0.36363636363636365,0.0,0.5,0.5,0.6213251386075026,0.8528708837938355,0.41894745596240557
0.3333333333333333,1.0,0.2727272727272727,0.0,0.5,0.0,0.3665217535491394,0.27808407747173325,0.6657611584890207
0.0,0.0,0.0,0.0,1.0,0.5,0.13400594352211026,0.3732055630595391,0.590834348323608
1.0,0.0,0.9999999999999999,0.0,0.8333333333333333,0.0,0.29328084293816264,0.6028705249423325,0.10635685689531935
1.0,1.0,0.9090909090909091,0.0,0.6666666666666666,0.5,0.3882131536690832,0.43899596220288895,0.30276484403538384
1.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.36606228116520173,0.6584925078983215,0.13093111365399657
0.3333333333333333,1.0,0.36363636363636365,0.0,0.16666666666666666,0.5,0.682503316934937,0.7685407806024973,0.5024065007100545
0.6666666666666667,0.0,0.5454545454545454,0.0,0.3333333333333333,0.0,0.8702591753344086,0.451555764805854,0.22094803074341504
1.0,0.0,0.9999999999999999,0.0,0.3333333333333333,0.5,0.413528436530662,0.4587327948646913,0.050705475262836
0.0,1.0,0.1818181818181818,0.0,0.0,0.0,0.33758258794592555,0.1830142665003509,0.7691822634791937
0.3333333333333333,0.0,0.4545454545454545,0.0,0.8333333333333333,0.0,0.7099286286230284,0.1124410945257921,0.5548236864516958
0.0,0.0,0.09090909090909091,0.0,0.6666666666666666,0.5,0.29938056034366006,0.6051068875086663,0.5479152608568869
0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.15404678719947912,0.47069403316074965,0.38131298510306577
0.0,1.0,0.09090909090909091,0.0,0.6666666666666666,0.5,0.4304061356144766,0.5699767607766694,0.38129982619717095
1.0,1.0,0.8181818181818182,0.0,1.0,0.0,0.4230216676037541,0.31399506507413144,0.27327836770615
0.3333333333333333,0.0,0.2727272727272727,0.0,0.16666666666666666,0.5,0.6791098032673423,0.6331906061288965,0.742609168915085
0.3333333333333333,1.0,0.2727272727272727,0.0,0.0,0.0,0.5052963369038852,0.4467701211626214,0.19634087672000058
0.6666666666666667,1.0,0.6363636363636364,0.0,0.8333333333333333,0.5,0.8143541704270411,0.48684235079313354,0.07853656123049454
1.0,1.0,0.9090909090909091,0.0,0.8333333333333333,0.0,0.3913775640267806,0.42045482274888857,0.27822348454144374
0.6666666666666667,0.0,0.6363636363636364,0.0,0.8333333333333333,0.0,0.8111897600693436,0.6967704800141243,0.10963552988808611
0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.28273323033388575,0.37619694918806246,0.3796786489909224
0.0,0.0,0.1818181818181818,0.0,0.5,0.0,0.34918584784553025,0.24940179454459588,0.6988136983157653
0.3333333333333333,1.0,0.2727272727272727,0.0,0.6666666666666666,0.0,0.42829610678796404,0.27332570654272415,0.6530101786768878
0.6666666666666667,0.0,0.7272727272727273,0.0,0.3333333333333333,0.5,0.6360928088648046,0.8690192014262192,0.2438339998757799
0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.08653978815664996,0.27093288472110777,0.9656210424590522
0.6666666666666667,0.0,0.7272727272727273,0.0,0.6666666666666666,0.5,0.7204762412273052,0.8989230148693708,0.22586156620456097
1.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.45783018153842503,0.5502399281148668,0.22421670296770171
1.0,1.0,0.9999999999999999,0.0,0.0,0.5,0.3839943617802011,0.8080144459261023,0.1537955021806939
